S_Seker,MisparMb,Hodesh_Hakira,Shnat_Hakira,Quarter,Weight,Nefashot,NefeshStandartit,Mefarnesim,Nefashot0_4,Nefashot5_9,Nefashot10_14,Nefashot15_17,NefashotAd18,Nefashot18Up,Men18up,Women18up,Nationality,Yshuv,Nafa,Zurat_Y,Cluster,MadadPereferia,Tanur_Ba,Tanur_B,Tanur_A,Microwave,Refrigerator,Deep_Freezer,Dish_Washer,Washing_M,Dryer,V_Cleaner,Television,Computer,A_Conditioner,C_Heating,F_Heating,Water_Heating,Security_Room,Cable_Tv,Water_Purification_Device,Tablet,Gamer,Satellite_Dish,internet,Phones,Cell_Phones,Cars,Electric_Scooter,Electric_Bicycle,Baalut,Owned_Appartement_Not_For_Living,Value_D,Mocher_D,Sah_Hadrim,Hadrim,Rented_D,Add_Payers,Maskir,Mafteah,Decile,Total_Net,Net,i1Kaspit,iInKind,c3Kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,i141101,i141119,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Sex_RMB,MaamadRMB,Religion
2020,16509,8,2020,3,358.487,2,2.00,2,,,,,,2,1,1,1,0000,42,5,4,5,0,1,1,1,1,0,0,1,0,2,2,3,2,2,2,1,2,1,1,0,1,2,1,,2,1,0,0,1,0,2070882.0000,3,4,4,0,0,0,0,10,30349,25280,31692,5068,4635,31692,0,0,0,31692,0,0,0,0,0,18193,13499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6411,3798,1317,1297,9675,930,449,5086,1056,207,600,652,182,512,0,1,1,1,1
2020,16510,8,2020,3,410.060,1,1.25,0,,,,,,1,,1,1,0000,42,5,4,5,0,1,1,1,1,0,1,1,1,1,2,1,1,2,2,1,1,1,2,0,0,2,1,1,1,1,0,0,1,1,3546505.0000,3,4.5,4.5,0,0,0,0,10,20964,13974,13974,6990,4300,0,100,7956,5917,0,972,3249,2668,0,0,0,0,0,0,6984,0,0,2078,1171,0,0,0,0,0,0,0,0,0,0,0,0,11290,321,344,7157,992,95,0,1181,476,725,0,1,2,3,1
2020,16511,8,2020,3,358.418,4,3.20,1,2,,,,2,2,1,1,1,0000,42,5,4,4,0,1,1,1,1,0,1,1,1,1,2,1,1,2,2,1,1,1,1,0,0,2,1,,2,1,0,0,1,0,2000000.0000,2,5,5,0,0,0,0,5,19094,14409,16764,4685,16722,15919,0,0,845,15919,0,845,0,0,0,15919,0,0,0,0,0,345,0,0,0,0,0,0,0,0,501,0,2355,972,703,680,21407,2561,770,4781,1637,1251,1203,551,1523,6175,955,2,1,1,1
2020,16512,8,2020,3,403.847,5,3.75,2,1,2,,,3,2,1,1,1,0000,42,5,4,4,1,0,0,1,1,0,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,2,1,,2,2,0,0,1,0,2300000.0000,2,5,5,0,0,0,0,8,35140,30455,37699,4685,17758,37162,0,0,537,37162,0,537,0,0,0,22035,15127,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,7244,3700,1860,1684,22443,3400,377,4685,3286,464,1281,708,7105,1082,54,1,1,1,1
2020,16513,8,2020,3,303.861,5,3.75,2,1,2,,,3,2,1,1,1,0000,42,5,4,4,0,1,1,1,1,0,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,,2,2,0,0,1,0,1600000.0000,2,3,3,0,0,0,0,8,37412,34082,46221,3330,10497,45684,0,0,537,45684,0,537,0,0,0,35075,10609,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,12139,7730,2364,2045,13827,2746,129,3359,1609,69,700,267,3223,1644,79,2,1,1,1
2020,16514,8,2020,3,618.182,4,3.20,1,1,1,,,2,2,1,1,1,0000,42,5,4,4,0,1,1,1,1,0,1,1,1,1,2,0,2,2,2,1,1,1,1,1,0,2,1,,2,2,0,0,1,0,2000000.0000,2,5,5,0,0,0,0,5,18834,13688,14154,5147,16664,8301,0,0,5853,8301,0,5853,0,0,0,8301,0,0,0,0,0,345,0,0,0,0,5509,0,0,0,0,0,466,0,168,298,21810,2861,317,4685,2008,1417,660,730,4709,2556,1867,1,1,1,1
2020,16515,8,2020,3,341.279,4,3.20,2,2,,,,2,2,1,1,1,0000,42,5,4,4,0,1,1,1,1,0,1,1,1,1,3,3,2,2,2,1,1,1,1,0,0,2,1,1,2,2,0,0,,0,,,5,5,1,0,2,2,8,32177,32177,39032,0,58660,36084,0,0,2949,36084,0,2949,0,0,0,24038,12046,0,0,0,0,345,0,0,0,2604,0,0,0,0,0,0,6856,3606,1688,1562,58660,2237,617,4719,3570,29396,0,2093,9977,4136,1915,1,1,1,1
2020,16516,8,2020,3,395.933,3,2.65,1,,,2,,2,1,,1,1,0000,42,5,4,4,0,1,1,1,1,0,0,1,0,0,3,2,1,2,2,2,1,1,1,0,0,2,1,,2,1,0,0,,0,,,4.5,4.5,1,0,2,2,2,8886,8756,8954,130,14744,5405,0,0,3550,5405,0,345,0,3205,0,5405,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,198,0,22,176,14744,4451,1094,4002,1682,124,120,242,315,1476,1238,1,2,1,1
2020,16517,8,2020,3,325.484,4,3.20,2,1,1,,,2,2,1,1,1,0000,42,5,4,4,0,1,1,1,1,0,1,1,0,1,2,2,1,2,2,2,1,1,1,0,0,2,1,1,2,2,0,0,1,0,1900000.0000,2,4,4,0,0,0,0,10,43602,39710,56031,3892,11026,55294,0,393,345,55294,0,345,0,0,0,16939,38356,0,0,0,393,345,0,0,0,0,0,0,0,0,0,0,16322,10735,3052,2535,14918,1820,725,4012,1783,277,480,348,3229,1076,1169,2,2,1,1
2020,16518,8,2020,3,334.060,6,4.25,2,1,1,2,,4,2,1,1,1,0000,51,6,5,5,1,0,0,1,2,0,1,1,1,1,2,4,2,2,2,1,1,1,1,0,1,2,1,1,2,2,0,0,1,0,4100000.0000,3,5.5,5.5,0,0,0,0,8,44093,34077,47525,10017,30429,40789,0,0,6736,40789,0,729,6007,0,0,40465,324,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,13448,8995,2407,2046,40446,4909,926,9276,4496,141,1671,3299,12916,1795,1016,1,2,1,1
2020,16519,8,2020,3,212.325,4,3.20,1,2,,,,2,2,1,1,1,0000,51,6,5,5,0,1,1,1,1,0,1,1,1,2,1,3,4,2,2,1,2,2,1,0,0,2,1,,2,1,0,0,1,0,2500000.0000,3,3.5,3.5,0,0,0,0,9,41912,35117,54807,6795,7723,51894,0,0,2913,51894,0,345,2569,0,0,51894,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,19690,14937,2668,2084,14518,2082,349,6878,1227,846,0,1273,959,904,0,1,1,1,1
2020,16520,8,2020,3,124.152,2,2.00,1,,,,,,2,1,1,1,0000,51,6,5,5,0,1,1,1,1,0,1,1,1,1,4,1,7,2,2,1,1,1,1,2,0,2,1,1,2,2,0,0,1,3,5000000.0000,2,6.5,6.5,0,0,0,0,10,41087,31936,37882,9151,36585,13073,19531,0,5278,13073,0,5108,170,0,0,13073,0,0,0,0,0,0,5108,0,0,0,0,0,0,0,0,0,5946,5946,0,0,45736,6141,3283,9201,1960,244,1026,1322,2284,19062,1212,1,1,1,1
2020,16521,8,2020,3,669.577,5,3.75,3,,,1,,1,4,3,1,1,0000,70,7,3,3,0,1,1,1,1,0,1,1,1,1,4,4,5,2,2,1,1,1,2,0,0,2,1,,2,2,0,0,1,0,1500000.0000,2,4,4,0,0,0,0,3,16804,13096,14392,3708,7526,14239,0,0,152,14239,0,152,0,0,0,430,0,13810,0,0,0,152,0,0,0,0,0,0,0,0,0,0,1296,330,331,635,11234,2735,292,3708,797,2,600,255,1274,1484,87,2,1,1,1
2020,16522,8,2020,3,420.211,4,3.20,1,2,,,,2,2,1,1,1,0000,70,7,3,3,0,1,1,1,2,0,1,2,1,2,0,2,4,2,2,1,1,1,2,1,0,2,1,1,2,2,0,0,1,0,1727619.0000,2,7,7,0,0,0,0,6,22664,17878,23216,4786,12737,22935,0,0,280,22935,0,280,0,0,0,22935,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,5338,3205,1140,993,17523,1759,547,4786,1432,628,600,3156,3499,791,325,1,1,1,1
2020,16523,8,2020,3,1721.576,6,4.25,3,,,,,,6,3,3,2,0000,25,9,2,3,0,1,1,0,1,1,1,1,1,0,1,1,3,2,2,1,1,2,1,0,0,1,1,1,2,1,0,0,1,0,618465.0000,4,3,3,0,0,0,0,4,20630,18547,19146,2083,19459,7473,0,0,11673,7473,0,11673,0,0,0,4376,0,3097,0,0,0,0,0,0,6666,0,5008,0,0,0,0,0,599,45,116,439,21542,1598,951,2083,891,2338,700,1020,6664,2626,2670,2,1,1,3
2020,16524,8,2020,3,132.844,1,1.25,0,,,,,,1,1,,1,7900,42,13,4,5,0,1,1,1,1,0,0,1,0,1,2,0,3,2,2,1,1,1,1,0,0,2,1,,1,1,0,0,1,0,2500000.0000,2,5,5,0,0,0,0,5,7962,2504,2504,5458,6414,0,0,0,2504,0,0,2504,0,0,0,0,0,0,0,0,0,0,0,0,0,2504,0,0,0,0,0,0,0,0,0,0,11872,2354,664,5458,1412,94,289,285,110,1057,148,2,1,3,1
2020,16525,8,2020,3,377.921,5,3.75,1,,2,1,,3,2,1,1,1,7900,42,13,4,5,1,0,0,1,1,0,1,1,1,1,3,2,1,2,2,1,1,1,1,1,0,2,1,,2,1,0,0,1,0,1700000.0000,3,4,4,0,0,0,0,4,19580,15749,17057,3831,8413,10110,0,4006,2941,10110,0,2941,0,0,0,10110,0,0,0,0,4006,537,0,0,0,2404,0,0,0,0,0,0,1308,670,268,370,12244,1599,834,3831,1036,401,858,530,2261,810,84,2,1,1,1
2020,16526,8,2020,3,329.253,2,2.00,1,,1,,,1,1,,1,1,7900,42,13,4,5,0,1,1,1,1,0,1,1,1,1,2,1,3,2,2,1,2,1,2,0,0,2,1,1,1,1,0,0,1,0,1500000.0000,3,4,4,0,0,0,0,6,14519,10688,11564,3831,8444,9709,0,0,1855,9709,0,1354,0,501,0,9709,0,0,0,0,0,152,0,0,0,1202,0,0,0,0,0,0,876,282,243,351,12275,977,760,3831,1261,286,400,355,2657,1448,300,1,2,1,1
2020,16527,8,2020,3,102.436,2,2.00,2,,,,,,2,1,1,1,7900,42,13,4,5,0,1,1,1,1,0,1,1,0,1,2,1,4,2,2,1,1,1,2,1,0,2,1,1,2,1,0,0,1,0,1800000.0000,2,4,4,0,0,0,0,9,22350,16596,19097,5755,7065,16994,0,0,2103,4975,0,2103,0,0,0,0,4975,0,12019,0,0,0,2103,0,0,0,0,0,0,0,0,0,2501,1111,910,480,12819,1935,1625,3831,981,93,0,459,1071,2075,750,2,1,2,1
2020,16528,8,2020,3,324.771,6,4.25,4,,,,,,6,4,2,1,7900,42,13,4,5,0,1,1,1,1,0,1,1,1,1,2,1,4,2,2,1,2,1,2,2,0,2,1,1,2,2,0,0,1,0,1800000.0000,3,4.5,4.5,0,0,0,0,8,39799,34341,37969,5458,14428,31485,0,0,6484,23147,0,6484,0,0,0,11588,0,11559,8338,0,0,0,6484,0,0,0,0,0,0,0,0,0,3628,1726,924,977,19886,3810,2733,5458,1146,57,70,2479,1753,2186,195,1,2,1,1
2020,16529,8,2020,3,622.469,4,3.20,3,,,,,,4,2,2,1,7900,42,13,4,5,0,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,1,1,1,0,1,2,1,,2,1,0,0,1,0,1700000.0000,2,4,4,0,0,0,0,5,19554,15723,17213,3831,5004,17213,0,0,0,15210,0,0,0,0,0,7163,0,8047,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,609,290,591,8835,578,547,4131,1594,33,0,515,40,1292,104,2,1,1,1
2020,16530,8,2020,3,450.884,2,2.00,1,,,,,,2,,2,1,7900,42,13,4,5,0,1,1,1,1,0,1,1,0,0,2,0,1,2,2,1,2,1,2,0,0,2,2,1,2,,0,0,1,0,1800000.0000,3,4,4,0,0,0,0,4,11123,7292,7477,3831,3662,5174,0,0,2304,5174,0,2304,0,0,0,5174,0,0,0,0,0,0,2304,0,0,0,0,0,0,0,0,0,185,0,21,164,7493,456,1107,3831,957,0,0,608,189,149,195,2,2,1,1
2020,16531,8,2020,3,197.653,2,2.00,1,,,,,,2,1,1,1,7900,42,13,4,5,0,1,1,1,1,0,1,1,0,1,3,2,2,2,2,2,2,1,2,2,0,1,1,,2,1,0,0,1,0,2100000.0000,3,4,4,0,0,0,0,10,35093,30685,43852,4408,8625,37305,0,0,6547,37305,0,6547,0,0,0,37305,0,0,0,0,0,0,700,0,0,0,5846,0,0,0,0,0,13167,9260,2175,1732,13033,3040,1303,3831,1148,0,0,815,1202,1694,0,1,1,1,1
2020,16532,8,2020,3,327.710,4,3.20,2,,,1,1,2,2,1,1,1,7900,42,13,4,5,0,1,1,1,1,0,1,1,0,1,3,2,1,2,2,2,1,1,1,0,1,2,1,1,2,1,0,0,1,0,2100000.0000,2,4.5,4.5,0,0,0,0,7,25738,20280,24041,5458,17679,23697,0,0,345,23697,0,345,0,0,0,11428,12269,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,3761,1957,845,959,23137,2871,1576,5528,2180,2559,1601,1870,3244,1372,337,1,2,1,1
2020,16533,8,2020,3,276.289,1,1.25,0,,,,,,1,1,,1,0000,43,5,2,5,0,1,1,1,1,0,0,1,0,2,3,1,1,2,2,2,1,1,2,0,0,2,1,1,1,1,0,0,1,0,1650000.0000,2,3.5,3.5,0,0,0,0,9,15935,12116,12238,3819,4996,0,0,10590,1649,0,0,1649,0,0,0,0,0,0,0,10590,0,0,1649,0,0,0,0,0,0,0,0,0,122,122,0,0,8815,1483,260,3886,706,334,0,666,790,689,0,1,1,3,1
2020,16534,8,2020,3,394.692,5,3.75,0,3,,,,3,2,1,1,1,0000,62,6,2,2,1,0,0,1,1,0,0,1,0,0,0,0,3,2,2,1,2,2,2,0,0,2,2,,2,,0,0,1,0,900000.0000,3,3.5,3.5,0,0,0,0,1,7685,5182,5310,2503,9313,0,0,0,5310,0,0,5113,197,0,0,0,0,0,0,0,0,537,0,0,0,0,570,0,0,0,4006,0,128,0,24,104,11816,923,261,2503,784,5329,120,651,936,35,274,4,2,3,1
2020,16535,8,2020,3,183.395,9,5.60,3,,2,3,2,7,2,1,1,1,0000,62,6,2,2,0,1,1,1,2,1,0,2,1,0,0,2,7,2,2,1,1,2,1,0,0,2,2,1,2,1,0,0,1,2,700000.0000,3,7,7,0,0,0,0,9,63990,60296,71345,3694,19613,58791,11368,0,1186,48775,0,1186,0,0,0,20894,23239,4642,10016,0,0,1186,0,0,0,0,0,0,0,0,0,0,11049,5090,3511,2448,23307,5570,2796,4110,953,484,1711,762,2624,1584,2713,4,2,1,1
2020,16536,8,2020,3,357.270,5,3.75,1,1,1,1,,3,2,1,1,1,0000,62,6,2,2,1,0,0,1,1,1,0,1,0,1,0,0,4,2,2,1,1,2,2,0,0,2,2,,2,,0,0,,1,,,4,4,1,0,2,2,2,12088,12088,12508,0,7561,5811,2955,0,3742,5811,0,537,3205,0,0,5811,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,420,0,101,319,7561,630,483,2401,984,450,75,422,1708,43,365,4,2,1,1
2020,16537,7,2020,3,432.989,4,3.20,3,,,,,,4,2,2,1,0000,44,10,4,4,0,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,0,2,1,1,2,2,0,0,1,0,4000000.0000,4,7,7,0,0,0,0,9,35475,29475,33486,6000,10627,28982,0,0,4504,28982,0,4504,0,0,0,14964,7216,6802,0,0,0,0,0,0,4504,0,0,0,0,0,0,0,4011,2128,789,1094,16627,52,0,6158,1313,634,451,1168,1464,956,4430,3,1,1,1
2020,16538,8,2020,3,422.470,5,3.75,2,,3,,,3,2,1,1,1,0000,44,10,4,4,1,0,0,0,1,0,0,1,1,1,0,4,3,2,2,1,1,1,1,0,0,2,1,,2,2,0,0,,1,,,4,4,1,0,2,2,5,21495,21495,25759,0,11168,25222,0,0,537,25222,0,537,0,0,0,12633,12589,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,4264,2116,1045,1103,11168,2038,754,3902,942,50,20,573,1822,957,110,3,1,1,1
2020,16539,8,2020,3,297.198,5,3.75,0,,,,1,1,4,3,1,1,0000,11,6,4,4,1,0,0,1,1,0,1,1,0,1,1,1,2,2,2,1,2,1,2,0,0,2,1,1,2,1,0,0,1,0,1500000.0000,4,6,6,0,0,0,0,2,10407,3108,3285,7299,5361,0,0,0,3285,0,0,3285,0,0,0,0,0,0,0,0,0,0,3285,0,0,0,0,0,0,0,0,0,177,0,73,104,12660,2031,689,6722,1187,147,0,193,199,927,564,2,1,3,1
2020,16540,8,2020,3,333.795,4,3.20,2,1,1,,,2,2,1,1,1,0000,44,6,4,4,0,1,1,1,1,0,1,1,1,1,2,2,1,2,2,1,1,1,2,2,1,2,1,1,2,2,0,0,,1,,,4,3,1,0,2,2,8,33200,30796,40225,2404,21341,39881,0,0,345,39881,0,345,0,0,0,30012,9869,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,9430,6607,1293,1529,23745,4596,167,4678,996,434,207,1411,5176,4203,1878,1,1,1,1
2020,16541,8,2020,3,264.987,6,4.25,4,,1,1,,2,4,3,1,1,0000,44,6,4,4,0,1,1,1,2,0,1,1,1,2,3,3,5,2,2,1,1,1,1,2,3,2,1,1,2,2,0,0,1,1,2267390.0000,3,6,6,0,0,0,0,10,59414,47041,66135,12373,19861,61984,3806,0,345,61984,0,345,0,0,0,26208,33655,2121,0,0,0,345,0,0,0,0,0,0,0,0,0,0,19093,12988,3354,2752,32234,5206,732,5981,2932,395,2027,2640,2712,7153,2456,1,2,1,1
2020,16542,7,2020,3,109.944,2,2.00,2,,,,,,2,1,1,1,0000,44,6,4,4,0,1,1,1,1,1,1,1,1,0,3,0,5,2,2,1,1,1,1,1,0,2,1,,2,1,0,0,1,0,2000000.0000,3,6,4,0,0,0,0,8,20777,16386,20919,4391,7922,20919,0,0,0,4904,0,0,0,0,0,0,4904,0,16015,0,0,0,0,0,0,0,0,0,0,0,0,0,4532,2161,1487,884,12313,1331,464,4391,2540,626,0,1358,789,620,195,1,1,2,1
2020,16543,7,2020,3,496.860,1,1.25,0,,,,,,1,1,,1,2610,11,4,1,3,0,1,1,1,1,0,1,1,1,1,0,0,1,2,2,1,1,2,2,0,0,2,2,,1,,0,0,,0,,,4,4,0,0,0,0,4,6019,2305,2305,3714,2879,0,0,0,2305,0,0,2305,0,0,0,0,0,0,0,0,0,0,2139,0,0,0,0,0,0,0,0,166,0,0,0,0,6593,1073,713,3714,832,124,0,70,0,19,47,4,1,3,1
2020,16544,7,2020,3,273.044,3,2.65,2,,,,,,3,1,2,1,2610,11,4,1,3,1,1,1,1,1,2,1,1,1,1,0,1,5,2,2,1,1,2,1,0,0,2,1,1,2,1,0,0,1,2,1600000.0000,2,4,4,0,0,0,0,8,24476,20762,24573,3714,6643,21699,2002,0,872,21699,0,872,0,0,0,11855,9844,0,0,0,0,0,0,0,0,0,872,0,0,0,0,0,3811,2050,820,942,10357,1492,482,3894,1240,0,0,141,1546,1215,347,4,1,1,1
2020,16545,6,2020,2,272.504,3,2.65,2,,,,,,3,3,,1,4000,31,3,4,4,0,1,1,1,1,0,0,1,0,0,1,0,2,2,2,1,2,1,2,0,0,2,2,,2,1,0,0,1,0,870604.0000,3,2.5,2.5,0,0,0,0,7,23473,21763,22250,1710,5484,4382,0,8488,9380,4382,0,9380,0,0,0,2103,0,2279,0,8488,0,0,2397,0,0,0,6667,0,0,0,0,316,487,90,48,348,7194,1200,285,1710,702,52,0,422,310,2413,100,2,1,1,1
2020,16546,8,2020,3,424.673,4,3.20,3,,,,1,1,3,2,1,1,4000,31,3,4,4,0,1,1,1,2,1,0,1,1,2,4,3,5,2,2,1,1,1,1,0,1,2,1,1,2,2,0,0,1,0,1500000.0000,3,5,3,0,0,0,0,6,23974,22264,24918,1710,15449,21661,0,0,3257,21661,0,3257,0,0,0,13882,6810,968,0,0,0,152,0,0,0,3105,0,0,0,0,0,0,2654,1511,563,580,17159,5213,1083,1827,2271,505,1109,1209,1040,2311,592,2,1,1,1
2020,16547,7,2020,3,279.427,5,3.75,2,,2,,,2,3,2,1,1,7100,61,4,3,3,0,1,1,1,1,0,1,1,1,1,4,3,5,2,2,1,1,1,1,1,0,2,1,,2,2,0,0,1,1,1652068.0000,3,8,8,0,0,0,0,9,42514,38412,41345,4102,19157,19882,3503,14814,3146,19882,0,3146,0,0,0,7805,12077,0,0,14814,0,344,2302,0,0,0,0,0,0,0,0,499,2933,1470,645,817,23259,2833,763,4554,2798,4242,0,1484,4796,976,814,1,2,1,1
2020,16548,8,2020,3,425.701,1,1.25,0,,,,,,1,1,,1,7100,61,4,3,3,0,1,1,1,2,0,1,1,0,1,2,0,2,2,2,1,1,1,1,0,0,2,1,1,1,1,0,0,1,1,1652068.0000,4,5,2,0,0,0,0,10,18441,15645,16025,2796,16033,0,7011,0,9014,0,0,1803,7211,0,0,0,0,0,0,0,0,0,1803,0,0,0,0,0,0,0,0,0,381,381,0,0,18829,2483,1264,2796,2848,416,2702,3406,571,2123,220,3,1,3,1
2020,16549,8,2020,3,447.612,2,2.00,2,,,,,,2,1,1,1,7100,61,4,3,3,1,0,0,1,1,0,0,1,0,1,2,1,2,2,2,1,2,1,2,0,0,2,1,,2,2,0,0,,0,,,3,2,1,0,2,2,7,17976,17976,21243,0,11765,21243,0,0,0,14232,0,0,0,0,0,0,14232,0,7011,0,0,0,0,0,0,0,0,0,0,0,0,0,3267,1631,828,808,11765,2186,193,3152,699,304,550,104,1062,2561,955,1,1,2,1
2020,16550,8,2020,3,539.022,3,2.65,1,,1,1,,2,1,,1,1,8300,44,0,4,5,1,0,0,1,1,0,0,1,0,0,1,1,3,2,2,2,2,1,2,0,0,2,1,,2,,0,1,,0,,,3.5,3.5,1,1,2,2,3,12314,12314,12772,0,5336,7473,0,0,5298,7473,0,5298,0,0,0,7473,0,0,0,0,0,345,0,0,0,2612,0,2342,0,0,0,0,458,13,156,289,5336,2429,310,1,607,0,903,310,210,565,0,1,2,1,1
2020,16551,8,2020,3,581.869,1,1.25,1,,,,,,1,1,,1,8600,52,4,4,5,1,0,0,1,1,1,0,1,0,1,1,2,2,2,2,1,2,2,2,0,0,2,1,,1,1,0,0,,0,,,3,3,1,0,2,2,9,13865,13865,17896,0,10769,17891,5,0,0,17891,0,0,0,0,0,17891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4031,2486,797,748,10769,1510,492,4002,694,296,0,102,77,2549,1045,1,1,1,1
2020,16552,8,2020,3,1521.617,1,1.25,1,,,,,,1,,1,1,8600,52,4,4,5,0,1,1,1,1,0,1,0,0,0,1,0,2,2,2,1,1,1,2,0,0,2,1,,1,,0,0,1,0,2500000.0000,1,4,4,0,0,0,0,10,19591,15101,20165,4490,2421,20165,0,0,0,20165,0,0,0,0,0,20165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5064,3200,984,880,6911,621,0,4545,942,0,0,181,130,71,421,2,2,1,1
2020,16553,8,2020,3,365.706,1,1.25,0,,,,,,1,1,,1,8600,52,4,4,5,1,0,0,1,1,0,0,1,0,0,1,1,3,2,2,1,2,1,2,0,0,2,1,,1,1,0,0,1,0,1600000.0000,3,3,3,0,0,0,0,8,12902,8914,8914,3988,3548,0,0,0,8914,0,0,8914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8914,0,0,0,0,0,0,0,0,0,7536,1680,244,3988,609,0,25,162,369,459,0,2,1,3,1
2020,16554,8,2020,3,288.250,2,2.00,0,,,,,,2,1,1,1,8600,52,4,4,5,1,0,0,1,1,1,0,1,0,1,3,1,2,2,2,1,2,1,2,0,0,2,1,1,2,1,0,0,1,0,2361398.0000,3,4,4,0,0,0,0,8,21109,16619,16933,4490,7082,0,0,12019,4914,0,0,4914,0,0,0,0,0,0,0,12019,0,0,4914,0,0,0,0,0,0,0,0,0,314,314,0,0,11572,1562,799,4648,1263,2135,0,379,219,567,0,2,1,3,1
2020,16555,8,2020,3,609.465,2,2.00,1,,,,,,2,1,1,1,8600,52,4,4,5,1,0,0,1,1,0,0,1,0,1,1,2,2,2,2,1,2,1,2,1,0,2,1,,2,1,0,0,,0,,,2.5,2.5,1,1,2,2,4,11046,11046,11352,0,12251,5143,0,0,6210,0,0,6210,0,0,0,0,0,0,5143,0,0,0,0,0,0,0,6210,0,0,0,0,0,306,0,147,159,12251,1226,106,4002,792,0,695,2134,2514,781,0,1,2,2,1
2020,16556,8,2020,3,165.139,2,2.00,2,,,,,,2,1,1,1,8600,52,4,4,5,0,1,2,0,2,1,0,1,1,1,0,1,6,2,2,1,2,2,2,0,0,2,2,2,1,1,0,0,1,2,3083438.0000,4,7,5,0,0,0,0,10,45852,38709,44069,7143,15827,23382,15024,0,5664,23382,0,5664,0,0,0,7318,16063,0,0,0,0,0,5664,0,0,0,0,0,0,0,0,0,5360,5360,0,0,22970,0,966,7263,3067,0,0,9449,182,1011,1031,3,1,1,1
2020,16557,8,2020,3,283.373,1,1.25,1,,,,,,1,,1,1,8600,52,4,4,5,1,0,0,1,1,0,1,1,0,1,1,1,1,2,2,1,2,1,1,0,0,2,1,1,1,1,0,0,1,0,1887449.0000,1,3,3,0,0,0,0,10,19012,15024,17748,3988,10147,1122,13622,0,3005,671,0,3005,0,0,0,671,0,0,451,0,0,0,2103,901,0,0,0,0,0,0,0,0,2724,2724,0,0,14135,624,223,4038,3095,67,170,2004,349,843,2721,1,2,1,1
2020,16558,8,2020,3,232.945,3,2.65,2,,,,,,3,2,1,1,9000,62,15,3,3,0,1,1,1,1,0,1,1,1,1,3,2,4,2,2,1,1,1,1,2,0,2,1,,2,2,0,0,1,0,1200000.0000,2,4,4,0,0,0,0,8,27339,24630,28336,2709,15614,22981,0,3014,2341,22981,0,2341,0,0,0,10587,0,12395,0,3014,0,0,2341,0,0,0,0,0,0,0,0,0,3706,2021,775,909,18323,4204,882,2884,1023,1887,396,987,75,2736,3249,1,1,1,1
2020,16559,8,2020,3,609.450,2,2.00,1,,,,,,2,1,1,1,0000,61,6,2,3,0,1,1,1,1,1,0,1,0,1,2,1,3,2,2,1,2,2,2,0,0,2,1,1,1,1,0,0,1,0,806037.0000,3,3,3,0,0,0,0,4,10299,6576,7163,3723,5773,7163,0,0,0,7163,0,0,0,0,0,7163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,262,86,240,9496,1128,847,3723,719,1764,410,12,0,775,116,3,1,1,1
2020,16560,8,2020,3,336.646,1,1.25,0,,,,,,1,,1,2,0000,62,9,1,2,1,0,0,0,1,0,0,1,0,0,1,0,1,2,2,2,2,2,2,0,0,1,2,,,,0,0,1,0,300000.0000,4,2,2,0,0,0,0,2,4304,2804,2804,1500,3826,0,0,0,2804,0,0,2804,0,0,0,0,0,0,0,0,0,0,2804,0,0,0,0,0,0,0,0,0,0,0,0,0,5326,1902,634,1500,425,0,0,865,0,0,0,3,2,3,3
2020,16561,8,2020,3,351.048,1,1.25,0,,,,,,1,,1,1,0000,52,6,3,5,1,0,0,1,1,1,0,1,1,0,2,0,1,2,2,1,2,1,1,0,0,2,1,1,1,1,0,0,,0,,,3,3,0,0,0,0,8,11770,8113,8113,3657,2836,0,0,401,7712,0,0,3205,0,4507,0,0,0,0,0,401,0,0,3205,0,0,0,0,0,0,0,0,0,0,0,0,0,6493,1419,160,3657,540,0,0,271,1,270,173,1,2,3,1
